Game,Winner,Moves,FinalScore
858,W,106,"FinalCount => B:12, W:12"
859,W,120,"FinalCount => B:10, W:14"
860,B,111,"FinalCount => B:14, W:11"
861,B,102,"FinalCount => B:12, W:11"
862,B,102,"FinalCount => B:12, W:11"
863,B,111,"FinalCount => B:14, W:11"
864,B,114,"FinalCount => B:13, W:12"
865,W,94,"FinalCount => B:9, W:11"
866,W,104,"FinalCount => B:10, W:12"
867,W,106,"FinalCount => B:11, W:12"
868,W,126,"FinalCount => B:10, W:15"
869,B,111,"FinalCount => B:14, W:11"
870,B,106,"FinalCount => B:13, W:11"
871,B,102,"FinalCount => B:12, W:11"
872,B,102,"FinalCount => B:12, W:11"
873,B,72,"FinalCount => B:12, W:6"
874,B,94,"FinalCount => B:14, W:10"
875,B,114,"FinalCount => B:12, W:11"
876,B,94,"FinalCount => B:14, W:10"
877,B,102,"FinalCount => B:12, W:11"
878,B,94,"FinalCount => B:14, W:10"
879,B,94,"FinalCount => B:14, W:10"
880,W,110,"FinalCount => B:11, W:13"
881,B,111,"FinalCount => B:14, W:11"
882,W,110,"FinalCount => B:11, W:13"
883,W,120,"FinalCount => B:10, W:14"
884,W,104,"FinalCount => B:10, W:12"
885,W,120,"FinalCount => B:10, W:14"
886,B,111,"FinalCount => B:14, W:11"
887,B,111,"FinalCount => B:14, W:11"
888,W,110,"FinalCount => B:11, W:13"
889,B,111,"FinalCount => B:14, W:11"
890,W,106,"FinalCount => B:12, W:12"
891,B,102,"FinalCount => B:12, W:11"
892,B,111,"FinalCount => B:14, W:11"
893,B,102,"FinalCount => B:12, W:11"
894,B,111,"FinalCount => B:14, W:11"
895,W,110,"FinalCount => B:11, W:13"
896,W,104,"FinalCount => B:8, W:14"
897,W,106,"FinalCount => B:11, W:12"
898,B,111,"FinalCount => B:14, W:11"
899,B,94,"FinalCount => B:14, W:10"
900,W,114,"FinalCount => B:11, W:13"
901,B,94,"FinalCount => B:14, W:10"
902,W,114,"FinalCount => B:11, W:14"
903,W,120,"FinalCount => B:10, W:14"
904,B,106,"FinalCount => B:14, W:9"
905,W,98,"FinalCount => B:10, W:11"
906,W,120,"FinalCount => B:10, W:14"
907,W,124,"FinalCount => B:12, W:12"
908,B,111,"FinalCount => B:14, W:11"
909,B,102,"FinalCount => B:12, W:11"
910,W,110,"FinalCount => B:12, W:13"
911,W,104,"FinalCount => B:10, W:12"
912,W,110,"FinalCount => B:11, W:12"
913,W,120,"FinalCount => B:10, W:14"
914,W,120,"FinalCount => B:10, W:14"
915,B,111,"FinalCount => B:14, W:11"
916,B,94,"FinalCount => B:14, W:10"
917,B,94,"FinalCount => B:14, W:10"
918,W,110,"FinalCount => B:11, W:12"
919,B,98,"FinalCount => B:12, W:10"
920,W,110,"FinalCount => B:12, W:13"
921,B,94,"FinalCount => B:14, W:10"
922,B,94,"FinalCount => B:14, W:10"
923,B,111,"FinalCount => B:14, W:11"
924,W,122,"FinalCount => B:12, W:13"
925,W,120,"FinalCount => B:10, W:14"
926,B,114,"FinalCount => B:13, W:10"
927,W,114,"FinalCount => B:11, W:13"
928,B,104,"FinalCount => B:13, W:12"
929,B,104,"FinalCount => B:15, W:6"
930,W,84,"FinalCount => B:10, W:11"
931,B,106,"FinalCount => B:14, W:11"
932,W,100,"FinalCount => B:12, W:12"
933,B,94,"FinalCount => B:14, W:10"
934,B,114,"FinalCount => B:13, W:10"
935,B,102,"FinalCount => B:12, W:11"
936,W,104,"FinalCount => B:8, W:14"
937,B,111,"FinalCount => B:14, W:11"
938,B,100,"FinalCount => B:13, W:10"
939,W,120,"FinalCount => B:10, W:14"
940,B,94,"FinalCount => B:14, W:10"
941,B,94,"FinalCount => B:14, W:10"
942,W,110,"FinalCount => B:11, W:13"
943,B,114,"FinalCount => B:13, W:12"
944,W,118,"FinalCount => B:10, W:14"
945,B,94,"FinalCount => B:14, W:10"
946,B,114,"FinalCount => B:13, W:10"
947,B,112,"FinalCount => B:14, W:11"
948,B,94,"FinalCount => B:14, W:10"
949,B,111,"FinalCount => B:14, W:11"
950,B,94,"FinalCount => B:14, W:10"
951,B,92,"FinalCount => B:13, W:12"
952,B,94,"FinalCount => B:13, W:11"
953,W,120,"FinalCount => B:10, W:14"
954,B,94,"FinalCount => B:14, W:10"
955,W,110,"FinalCount => B:11, W:13"
956,B,111,"FinalCount => B:14, W:11"
957,B,102,"FinalCount => B:13, W:12"
958,W,120,"FinalCount => B:10, W:14"
959,W,107,"FinalCount => B:11, W:14"
960,W,120,"FinalCount => B:10, W:14"
961,W,122,"FinalCount => B:12, W:13"
962,B,102,"FinalCount => B:12, W:11"
963,B,104,"FinalCount => B:13, W:12"
964,B,94,"FinalCount => B:14, W:10"
965,W,122,"FinalCount => B:12, W:12"
966,W,118,"FinalCount => B:11, W:14"
967,W,110,"FinalCount => B:11, W:13"
968,B,111,"FinalCount => B:14, W:11"
969,B,102,"FinalCount => B:12, W:11"
970,W,120,"FinalCount => B:10, W:14"
971,B,102,"FinalCount => B:12, W:11"
972,W,120,"FinalCount => B:10, W:14"
973,B,102,"FinalCount => B:12, W:11"
974,B,102,"FinalCount => B:12, W:11"
975,B,94,"FinalCount => B:13, W:11"
976,W,110,"FinalCount => B:12, W:12"
977,B,122,"FinalCount => B:13, W:12"
978,W,98,"FinalCount => B:10, W:11"
979,W,122,"FinalCount => B:12, W:13"
980,B,111,"FinalCount => B:14, W:11"
981,B,94,"FinalCount => B:13, W:11"
982,B,111,"FinalCount => B:14, W:11"
983,W,110,"FinalCount => B:12, W:13"
984,W,120,"FinalCount => B:11, W:14"
985,B,94,"FinalCount => B:14, W:10"
986,B,102,"FinalCount => B:12, W:11"
987,W,104,"FinalCount => B:11, W:13"
988,W,120,"FinalCount => B:10, W:14"
989,B,94,"FinalCount => B:14, W:10"
990,B,111,"FinalCount => B:14, W:11"
991,B,102,"FinalCount => B:12, W:11"
992,B,102,"FinalCount => B:13, W:9"
993,W,120,"FinalCount => B:10, W:14"
994,B,125,"FinalCount => B:15, W:10"
995,B,114,"FinalCount => B:13, W:10"
996,B,94,"FinalCount => B:14, W:10"
997,B,94,"FinalCount => B:14, W:10"
998,B,122,"FinalCount => B:13, W:12"
999,W,122,"FinalCount => B:12, W:13"
1000,B,94,"FinalCount => B:14, W:10"
